timestamp,tick,tipo_evento,payload_json
2026-06-09T03:42:13.597922+00:00,58,kpi_update,"{""tick"": 57, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03508771929824561, ""TI"": 0.0, ""TBR"": 10.526315789473683}}"
2026-06-09T03:42:13.609744+00:00,59,kpi_update,"{""tick"": 58, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.034482758620689655, ""TI"": 0.0, ""TBR"": 10.344827586206897}}"
2026-06-09T03:42:13.618809+00:00,60,kpi_update,"{""tick"": 59, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03389830508474576, ""TI"": 0.0, ""TBR"": 10.16949152542373}}"
2026-06-09T03:42:13.637230+00:00,61,kpi_update,"{""tick"": 60, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03333333333333333, ""TI"": 0.0, ""TBR"": 10.0}}"
2026-06-09T03:42:13.661895+00:00,2,movimiento,"{""robot_id"": 0, ""x"": 1, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:13.661895+00:00,2,movimiento,"{""robot_id"": 1, ""x"": 0, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:13.661895+00:00,2,movimiento,"{""robot_id"": 2, ""x"": 1, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.661895+00:00,2,movimiento,"{""robot_id"": 3, ""x"": 1, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.661895+00:00,2,kpi_update,"{""tick"": 1, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.671665+00:00,3,movimiento,"{""robot_id"": 0, ""x"": 2, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:13.671665+00:00,3,excavacion,"{""robot_id"": 1, ""de"": [0, 0, 4], ""a"": [1, 0, 1]}"
2026-06-09T03:42:13.671665+00:00,3,movimiento,"{""robot_id"": 2, ""x"": 2, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.671665+00:00,3,movimiento,"{""robot_id"": 3, ""x"": 2, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.671665+00:00,3,kpi_update,"{""tick"": 2, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.689769+00:00,4,movimiento,"{""robot_id"": 0, ""x"": 3, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:13.689769+00:00,4,excavacion,"{""robot_id"": 1, ""de"": [0, 0, 2], ""a"": [1, 0, 2]}"
2026-06-09T03:42:13.689769+00:00,4,movimiento,"{""robot_id"": 2, ""x"": 3, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.689769+00:00,4,movimiento,"{""robot_id"": 3, ""x"": 3, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.689769+00:00,4,kpi_update,"{""tick"": 3, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.699825+00:00,5,movimiento,"{""robot_id"": 0, ""x"": 4, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:13.699825+00:00,5,movimiento,"{""robot_id"": 2, ""x"": 4, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.699825+00:00,5,movimiento,"{""robot_id"": 3, ""x"": 4, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.699825+00:00,5,kpi_update,"{""tick"": 4, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.713447+00:00,6,movimiento,"{""robot_id"": 0, ""x"": 5, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:13.713447+00:00,6,movimiento,"{""robot_id"": 2, ""x"": 5, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.713447+00:00,6,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.713447+00:00,6,kpi_update,"{""tick"": 5, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.727765+00:00,7,movimiento,"{""robot_id"": 0, ""x"": 5, ""y"": 1, ""z"": 0}"
2026-06-09T03:42:13.727765+00:00,7,movimiento,"{""robot_id"": 2, ""x"": 6, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.727765+00:00,7,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.727765+00:00,7,kpi_update,"{""tick"": 6, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.747190+00:00,8,movimiento,"{""robot_id"": 0, ""x"": 5, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.747190+00:00,8,movimiento,"{""robot_id"": 2, ""x"": 7, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.747190+00:00,8,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 5, ""z"": 0}"
2026-06-09T03:42:13.747190+00:00,8,kpi_update,"{""tick"": 7, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.758790+00:00,9,movimiento,"{""robot_id"": 0, ""x"": 5, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.758790+00:00,9,movimiento,"{""robot_id"": 2, ""x"": 8, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.758790+00:00,9,excavacion,"{""robot_id"": 3, ""de"": [5, 5, 3], ""a"": [4, 5, 4]}"
2026-06-09T03:42:13.758790+00:00,9,kpi_update,"{""tick"": 8, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.769634+00:00,10,movimiento,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.769634+00:00,10,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:13.769634+00:00,10,excavacion,"{""robot_id"": 3, ""de"": [5, 5, 2], ""a"": [6, 5, 0]}"
2026-06-09T03:42:13.769634+00:00,10,kpi_update,"{""tick"": 9, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:13.789022+00:00,11,bloqueo,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.789022+00:00,11,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:13.789022+00:00,11,excavacion,"{""robot_id"": 3, ""de"": [5, 5, 1], ""a"": [6, 5, 2]}"
2026-06-09T03:42:13.789022+00:00,11,bloqueo,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.789022+00:00,11,kpi_update,"{""tick"": 10, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 20.0}}"
2026-06-09T03:42:13.801135+00:00,12,bloqueo,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.801135+00:00,12,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.801135+00:00,12,caja_recuperada,"{""robot_id"": 3, ""id_caja"": ""C000"", ""id_sku"": ""SKU-A"", ""x"": 5, ""y"": 5, ""z"": 0}"
2026-06-09T03:42:13.801135+00:00,12,bloqueo,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.801135+00:00,12,kpi_update,"{""tick"": 11, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.0, ""TR"": 0.09090909090909091, ""TI"": 0.0, ""TBR"": 36.36363636363637}}"
2026-06-09T03:42:13.813245+00:00,13,bloqueo,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.813762+00:00,13,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 5, ""z"": 0}"
2026-06-09T03:42:13.813762+00:00,13,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 6, ""z"": 0}"
2026-06-09T03:42:13.813762+00:00,13,bloqueo,"{""robot_id"": 0, ""x"": 5, ""y"": 4, ""z"": 0}"
2026-06-09T03:42:13.813762+00:00,13,kpi_update,"{""tick"": 12, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.0, ""TR"": 0.08333333333333333, ""TI"": 0.0, ""TBR"": 50.0}}"
2026-06-09T03:42:13.825373+00:00,14,movimiento,"{""robot_id"": 0, ""x"": 5, ""y"": 5, ""z"": 0}"
2026-06-09T03:42:13.825373+00:00,14,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 6, ""z"": 0}"
2026-06-09T03:42:13.825373+00:00,14,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 7, ""z"": 0}"
2026-06-09T03:42:13.825373+00:00,14,kpi_update,"{""tick"": 13, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.0, ""TR"": 0.07692307692307693, ""TI"": 0.0, ""TBR"": 46.15384615384615}}"
2026-06-09T03:42:13.837382+00:00,15,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 7, ""z"": 0}"
2026-06-09T03:42:13.837382+00:00,15,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 8, ""z"": 0}"
2026-06-09T03:42:13.837382+00:00,15,kpi_update,"{""tick"": 14, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.0, ""TR"": 0.07142857142857142, ""TI"": 0.0, ""TBR"": 42.857142857142854}}"
2026-06-09T03:42:13.853093+00:00,16,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 8, ""z"": 0}"
2026-06-09T03:42:13.853093+00:00,16,movimiento,"{""robot_id"": 3, ""x"": 5, ""y"": 9, ""z"": 0}"
2026-06-09T03:42:13.853093+00:00,16,kpi_update,"{""tick"": 15, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.0, ""TR"": 0.06666666666666667, ""TI"": 0.0, ""TBR"": 40.0}}"
2026-06-09T03:42:13.865601+00:00,17,movimiento,"{""robot_id"": 2, ""x"": 9, ""y"": 9, ""z"": 0}"
2026-06-09T03:42:13.865601+00:00,17,pedido_completado,"{""robot_id"": 3, ""id_pedido"": ""P004"", ""id_sku"": ""SKU-A"", ""ticks"": 15}"
2026-06-09T03:42:13.865601+00:00,17,kpi_update,"{""tick"": 16, ""kpis"": {""TSP"": 25.0, ""TPCP"": 15.0, ""MTRP"": 44.0, ""IOG"": 70.0, ""TR"": 0.0625, ""TI"": 0.0, ""TBR"": 37.5}}"
2026-06-09T03:42:13.878242+00:00,18,excavacion,"{""robot_id"": 2, ""de"": [9, 9, 3], ""a"": [8, 9, 0]}"
2026-06-09T03:42:13.878242+00:00,18,kpi_update,"{""tick"": 17, ""kpis"": {""TSP"": 25.0, ""TPCP"": 15.0, ""MTRP"": 45.0, ""IOG"": 70.0, ""TR"": 0.058823529411764705, ""TI"": 0.0, ""TBR"": 35.294117647058826}}"
2026-06-09T03:42:13.889149+00:00,19,excavacion,"{""robot_id"": 2, ""de"": [9, 9, 2], ""a"": [8, 9, 2]}"
2026-06-09T03:42:13.889149+00:00,19,kpi_update,"{""tick"": 18, ""kpis"": {""TSP"": 25.0, ""TPCP"": 15.0, ""MTRP"": 46.0, ""IOG"": 70.0, ""TR"": 0.05555555555555555, ""TI"": 0.0, ""TBR"": 33.33333333333333}}"
2026-06-09T03:42:13.898927+00:00,20,caja_recuperada,"{""robot_id"": 2, ""id_caja"": ""C002"", ""id_sku"": ""SKU-C"", ""x"": 9, ""y"": 9, ""z"": 0}"
2026-06-09T03:42:13.898927+00:00,20,kpi_update,"{""tick"": 19, ""kpis"": {""TSP"": 25.0, ""TPCP"": 15.0, ""MTRP"": 47.0, ""IOG"": 69.8, ""TR"": 0.10526315789473684, ""TI"": 0.0, ""TBR"": 31.57894736842105}}"
2026-06-09T03:42:13.909355+00:00,21,pedido_completado,"{""robot_id"": 2, ""id_pedido"": ""P003"", ""id_sku"": ""SKU-C"", ""ticks"": 19}"
2026-06-09T03:42:13.909355+00:00,21,kpi_update,"{""tick"": 20, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.1, ""TI"": 0.0, ""TBR"": 30.0}}"
2026-06-09T03:42:13.919445+00:00,22,kpi_update,"{""tick"": 21, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.09523809523809523, ""TI"": 0.0, ""TBR"": 28.57142857142857}}"
2026-06-09T03:42:13.929233+00:00,23,kpi_update,"{""tick"": 22, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.09090909090909091, ""TI"": 0.0, ""TBR"": 27.27272727272727}}"
2026-06-09T03:42:13.940209+00:00,24,kpi_update,"{""tick"": 23, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.08695652173913043, ""TI"": 0.0, ""TBR"": 26.08695652173913}}"
2026-06-09T03:42:13.949158+00:00,25,kpi_update,"{""tick"": 24, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.08333333333333333, ""TI"": 0.0, ""TBR"": 25.0}}"
2026-06-09T03:42:13.960114+00:00,26,kpi_update,"{""tick"": 25, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.08, ""TI"": 0.0, ""TBR"": 24.0}}"
2026-06-09T03:42:13.968193+00:00,27,kpi_update,"{""tick"": 26, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.07692307692307693, ""TI"": 0.0, ""TBR"": 23.076923076923077}}"
2026-06-09T03:42:13.980509+00:00,28,kpi_update,"{""tick"": 27, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.07407407407407407, ""TI"": 0.0, ""TBR"": 22.22222222222222}}"
2026-06-09T03:42:13.993543+00:00,29,kpi_update,"{""tick"": 28, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.07142857142857142, ""TI"": 0.0, ""TBR"": 21.428571428571427}}"
2026-06-09T03:42:14.003654+00:00,30,kpi_update,"{""tick"": 29, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.06896551724137931, ""TI"": 0.0, ""TBR"": 20.689655172413794}}"
2026-06-09T03:42:14.014471+00:00,31,kpi_update,"{""tick"": 30, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.06666666666666667, ""TI"": 0.0, ""TBR"": 20.0}}"
2026-06-09T03:42:14.022144+00:00,32,kpi_update,"{""tick"": 31, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.06451612903225806, ""TI"": 0.0, ""TBR"": 19.35483870967742}}"
2026-06-09T03:42:14.029867+00:00,33,kpi_update,"{""tick"": 32, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.0625, ""TI"": 0.0, ""TBR"": 18.75}}"
2026-06-09T03:42:14.042234+00:00,34,kpi_update,"{""tick"": 33, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.06060606060606061, ""TI"": 0.0, ""TBR"": 18.181818181818183}}"
2026-06-09T03:42:14.058577+00:00,35,kpi_update,"{""tick"": 34, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.058823529411764705, ""TI"": 0.0, ""TBR"": 17.647058823529413}}"
2026-06-09T03:42:14.071156+00:00,36,kpi_update,"{""tick"": 35, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.05714285714285714, ""TI"": 0.0, ""TBR"": 17.142857142857142}}"
2026-06-09T03:42:14.082201+00:00,37,kpi_update,"{""tick"": 36, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.05555555555555555, ""TI"": 0.0, ""TBR"": 16.666666666666664}}"
2026-06-09T03:42:14.091789+00:00,38,kpi_update,"{""tick"": 37, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.05405405405405406, ""TI"": 0.0, ""TBR"": 16.216216216216218}}"
2026-06-09T03:42:14.101356+00:00,39,kpi_update,"{""tick"": 38, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.05263157894736842, ""TI"": 0.0, ""TBR"": 15.789473684210526}}"
2026-06-09T03:42:14.114961+00:00,40,kpi_update,"{""tick"": 39, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.05128205128205128, ""TI"": 0.0, ""TBR"": 15.384615384615385}}"
2026-06-09T03:42:14.124017+00:00,41,kpi_update,"{""tick"": 40, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.05, ""TI"": 0.0, ""TBR"": 15.0}}"
2026-06-09T03:42:14.135542+00:00,42,kpi_update,"{""tick"": 41, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.04878048780487805, ""TI"": 0.0, ""TBR"": 14.634146341463413}}"
2026-06-09T03:42:14.143714+00:00,43,kpi_update,"{""tick"": 42, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.047619047619047616, ""TI"": 0.0, ""TBR"": 14.285714285714285}}"
2026-06-09T03:42:14.151285+00:00,44,kpi_update,"{""tick"": 43, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.046511627906976744, ""TI"": 0.0, ""TBR"": 13.953488372093023}}"
2026-06-09T03:42:14.160102+00:00,45,kpi_update,"{""tick"": 44, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.045454545454545456, ""TI"": 0.0, ""TBR"": 13.636363636363635}}"
2026-06-09T03:42:14.171550+00:00,46,kpi_update,"{""tick"": 45, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.044444444444444446, ""TI"": 0.0, ""TBR"": 13.333333333333334}}"
2026-06-09T03:42:14.181220+00:00,47,kpi_update,"{""tick"": 46, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.043478260869565216, ""TI"": 0.0, ""TBR"": 13.043478260869565}}"
2026-06-09T03:42:14.189901+00:00,48,kpi_update,"{""tick"": 47, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.0425531914893617, ""TI"": 0.0, ""TBR"": 12.76595744680851}}"
2026-06-09T03:42:14.196443+00:00,49,kpi_update,"{""tick"": 48, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.041666666666666664, ""TI"": 0.0, ""TBR"": 12.5}}"
2026-06-09T03:42:14.205396+00:00,50,kpi_update,"{""tick"": 49, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.04081632653061224, ""TI"": 0.0, ""TBR"": 12.244897959183673}}"
2026-06-09T03:42:14.215743+00:00,51,kpi_update,"{""tick"": 50, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.04, ""TI"": 0.0, ""TBR"": 12.0}}"
2026-06-09T03:42:14.236105+00:00,52,kpi_update,"{""tick"": 51, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.0392156862745098, ""TI"": 0.0, ""TBR"": 11.76470588235294}}"
2026-06-09T03:42:14.242377+00:00,53,kpi_update,"{""tick"": 52, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.038461538461538464, ""TI"": 0.0, ""TBR"": 11.538461538461538}}"
2026-06-09T03:42:14.251632+00:00,54,kpi_update,"{""tick"": 53, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03773584905660377, ""TI"": 0.0, ""TBR"": 11.320754716981133}}"
2026-06-09T03:42:14.259161+00:00,55,kpi_update,"{""tick"": 54, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.037037037037037035, ""TI"": 0.0, ""TBR"": 11.11111111111111}}"
2026-06-09T03:42:14.268167+00:00,56,kpi_update,"{""tick"": 55, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03636363636363636, ""TI"": 0.0, ""TBR"": 10.909090909090908}}"
2026-06-09T03:42:14.276557+00:00,57,kpi_update,"{""tick"": 56, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03571428571428571, ""TI"": 0.0, ""TBR"": 10.714285714285714}}"
2026-06-09T03:42:14.287799+00:00,58,kpi_update,"{""tick"": 57, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03508771929824561, ""TI"": 0.0, ""TBR"": 10.526315789473683}}"
2026-06-09T03:42:14.298649+00:00,59,kpi_update,"{""tick"": 58, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.034482758620689655, ""TI"": 0.0, ""TBR"": 10.344827586206897}}"
2026-06-09T03:42:14.306343+00:00,60,kpi_update,"{""tick"": 59, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03389830508474576, ""TI"": 0.0, ""TBR"": 10.16949152542373}}"
2026-06-09T03:42:14.316270+00:00,61,kpi_update,"{""tick"": 60, ""kpis"": {""TSP"": 50.0, ""TPCP"": 17.0, ""MTRP"": 23.5, ""IOG"": 69.8, ""TR"": 0.03333333333333333, ""TI"": 0.0, ""TBR"": 10.0}}"
2026-06-09T03:42:14.336819+00:00,2,movimiento,"{""robot_id"": 0, ""x"": 1, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:14.336819+00:00,2,movimiento,"{""robot_id"": 1, ""x"": 0, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:14.336819+00:00,2,movimiento,"{""robot_id"": 2, ""x"": 1, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:14.336819+00:00,2,movimiento,"{""robot_id"": 3, ""x"": 1, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:14.336819+00:00,2,kpi_update,"{""tick"": 1, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:14.348046+00:00,3,movimiento,"{""robot_id"": 0, ""x"": 2, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:14.348046+00:00,3,excavacion,"{""robot_id"": 1, ""de"": [0, 0, 4], ""a"": [1, 0, 1]}"
2026-06-09T03:42:14.348046+00:00,3,movimiento,"{""robot_id"": 2, ""x"": 2, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:14.348046+00:00,3,movimiento,"{""robot_id"": 3, ""x"": 2, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:14.348046+00:00,3,kpi_update,"{""tick"": 2, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:14.356610+00:00,4,movimiento,"{""robot_id"": 0, ""x"": 3, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:14.356610+00:00,4,excavacion,"{""robot_id"": 1, ""de"": [0, 0, 2], ""a"": [1, 0, 2]}"
2026-06-09T03:42:14.356610+00:00,4,movimiento,"{""robot_id"": 2, ""x"": 3, ""y"": 2, ""z"": 0}"
2026-06-09T03:42:14.356610+00:00,4,movimiento,"{""robot_id"": 3, ""x"": 3, ""y"": 3, ""z"": 0}"
2026-06-09T03:42:14.356610+00:00,4,kpi_update,"{""tick"": 3, ""kpis"": {""TSP"": 0.0, ""TPCP"": 0.0, ""MTRP"": 0.0, ""IOG"": 70.19999999999999, ""TR"": 0.0, ""TI"": 0.0, ""TBR"": 0.0}}"
2026-06-09T03:42:14.365388+00:00,5,movimiento,"{""robot_id"": 0, ""x"": 4, ""y"": 0, ""z"": 0}"
2026-06-09T03:42:14.365388+00:00,5,movimiento,"{""robot_id"": 2, ""x"": 4, ""y"": 2, ""z"": 0}"
